1000 20 3400 34000
0.000018,-0.000049
0.000053,-0.000010
0.000037,0.000041
-0.000017,0.000054
-0.000056,0.000014
-0.000041,-0.000041
0.000014,-0.000056
0.000054,-0.000017
0.000042,0.000036
-0.000008,0.000053
-0.000046,0.000020
-0.000039,-0.000026
0.000000,-0.000044
0.000033,-0.000022
0.000034,0.000013
0.000008,0.000031
-0.000017,0.000023
-0.000026,0.000001
-0.000017,-0.000017
0.000001,-0.000023
0.000018,-0.000015
0.000023,0.000004
0.000012,0.000022
-0.000010,0.000024
-0.000027,0.000006
-0.000021,-0.000020
0.000005,-0.000029
0.000028,-0.000011
0.000025,0.000018
-0.000003,0.000030
-0.000027,0.000013
-0.000025,-0.000016
0.000001,-0.000030
0.000026,-0.000014
0.000025,0.000015
-0.000001,0.000029
-0.000026,0.000014
-0.000025,-0.000015
0.000000,-0.000030
0.000027,-0.000015
0.000028,0.000016
0.000000,0.000033
-0.000030,0.000018
-0.000032,-0.000017
-0.000002,-0.000038
0.000033,-0.000022
0.000037,0.000017
0.000004,0.000041
-0.000034,0.000025
-0.000040,-0.000016
-0.000006,-0.000042
0.000033,-0.000027
0.000040,0.000013
0.000009,0.000039
-0.000027,0.000027
-0.000036,-0.000008
-0.000012,-0.000032
0.000018,-0.000025
0.000028,0.000000
0.000015,0.000021
-0.000007,0.000022
-0.000019,0.000008
-0.000016,-0.000008
-0.000005,-0.000017
0.000009,-0.000015
0.000017,-0.000003
0.000014,0.000012
-0.000001,0.000020
-0.000017,0.000011
-0.000020,-0.000008
-0.000004,-0.000022
0.000017,-0.000016
0.000023,0.000006
0.000007,0.000023
-0.000016,0.000018
-0.000023,-0.000004
-0.000008,-0.000022
0.000015,-0.000018
0.000023,0.000004
0.000008,0.000021
-0.000015,0.000018
-0.000023,-0.000004
-0.000009,-0.000022
0.000015,-0.000019
0.000025,0.000004
0.000010,0.000024
-0.000016,0.000022
-0.000028,-0.000003
-0.000012,-0.000027
0.000018,-0.000026
0.000032,0.000002
0.000015,0.000029
-0.000018,0.000029
-0.000034,-0.000000
-0.000018,-0.000030
0.000016,-0.000030
0.000034,-0.000002
0.000019,0.000027
-0.000012,0.000029
-0.000030,0.000005
-0.000019,-0.000021
0.000006,-0.000025
0.000022,-0.000008
0.000018,0.000012
0.000001,0.000019
-0.000013,0.000011
-0.000016,-0.000002
-0.000008,-0.000012
0.000003,-0.000014
0.000013,-0.000007
0.000014,0.000005
0.000005,0.000015
-0.000010,0.000014
-0.000018,-0.000000
-0.000010,-0.000016
0.000008,-0.000018
0.000019,-0.000003
0.000013,0.000015
-0.000006,0.000019
-0.000019,0.000004
-0.000013,-0.000014
0.000006,-0.000019
0.000019,-0.000004
0.000013,0.000014
-0.000005,0.000019
-0.000019,0.000005
-0.000014,-0.000014
0.000005,-0.000020
0.000020,-0.000005
0.000016,0.000015
-0.000006,0.000022
-0.000023,0.000007
-0.000018,-0.000017
0.000005,-0.000026
0.000026,-0.000009
0.000021,0.000018
-0.000005,0.000029
-0.000027,0.000011
-0.000024,-0.000018
0.000003,-0.000030
0.000027,-0.000012
0.000024,0.000016
-0.000001,0.000028
-0.000023,0.000013
-0.000022,-0.000012
-0.000002,-0.000023
0.000017,-0.000013
0.000018,0.000005
0.000006,0.000016
-0.000008,0.000013
-0.000013,0.000002
-0.000009,-0.000008
-0.000001,-0.000011
0.000008,-0.000008
0.000012,0.000000
0.000008,0.000010
-0.000003,0.000013
-0.000013,0.000006
-0.000013,-0.000008
-0.000000,-0.000016
0.000014,-0.000009
0.000015,0.000007
0.000002,0.000017
-0.000014,0.000010
-0.000016,-0.000007
-0.000002,-0.000017
0.000014,-0.000010
0.000015,0.000007
0.000002,0.000017
-0.000014,0.000010
-0.000016,-0.000007
-0.000002,-0.000017
0.000014,-0.000011
0.000017,0.000007
0.000002,0.000019
-0.000016,0.000012
-0.000019,-0.000008
-0.000003,-0.000022
0.000017,-0.000015
0.000022,0.000008
0.000005,0.000024
-0.000018,0.000017
-0.000024,-0.000007
-0.000007,-0.000024
0.000017,-0.000019
0.000024,0.000005
0.000009,0.000023
-0.000014,0.000019
-0.000022,-0.000002
-0.000010,-0.000018
0.000009,-0.000017
0.000017,-0.000002
0.000011,0.000012
-0.000003,0.000014
-0.000011,0.000006
-0.000011,-0.000004
-0.000004,-0.000010
0.000005,-0.000010
0.000011,-0.000003
0.000009,0.000007
0.000001,0.000012
-0.000010,0.000008
-0.000013,-0.000004
-0.000004,-0.000013
0.000009,-0.000011
0.000014,0.000002
0.000006,0.000013
-0.000008,0.000012
-0.000014,-0.000001
-0.000007,-0.000012
0.000007,-0.000012
0.000014,0.000000
0.000007,0.000012
-0.000007,0.000012
-0.000014,0.000000
-0.000007,-0.000012
0.000007,-0.000013
0.000015,-0.000001
0.000009,0.000014
-0.000008,0.000015
-0.000018,0.000001
-0.000011,-0.000015
0.000008,-0.000018
0.000020,-0.000002
0.000013,0.000017
-0.000008,0.000020
-0.000022,0.000004
-0.000015,-0.000017
0.000007,-0.000022
0.000022,-0.000005
0.000016,0.000016
-0.000005,0.000021
-0.000020,0.000007
-0.000015,-0.000012
0.000002,-0.000018
0.000015,-0.000008
0.000014,0.000007
0.000002,0.000013
-0.000008,0.000009
-0.000011,-0.000000
-0.000007,-0.000008
0.000001,-0.000010
0.000008,-0.000006
0.000010,0.000002
0.000005,0.000010
-0.000005,0.000011
-0.000012,0.000002
-0.000009,-0.000010
0.000003,-0.000013
0.000013,-0.000005
0.000011,0.000009
-0.000002,0.000014
-0.000013,0.000006
-0.000012,-0.000009
0.000002,-0.000014
0.000013,-0.000006
0.000012,0.000009
-0.000002,0.000014
-0.000014,0.000006
-0.000012,-0.000009
0.000002,-0.000015
0.000014,-0.000006
0.000013,0.000010
-0.000002,0.000017
-0.000016,0.000007
-0.000015,-0.000011
0.000002,-0.000019
0.000018,-0.000009
0.000017,0.000011
-0.000001,0.000021
-0.000019,0.000010
-0.000019,-0.000011
-0.000001,-0.000022
0.000019,-0.000012
0.000020,0.000009
0.000002,0.000021
-0.000016,0.000013
-0.000018,-0.000006
-0.000004,-0.000018
0.000012,-0.000012
0.000015,0.000002
0.000006,0.000012
-0.000006,0.000011
-0.000011,0.000002
-0.000008,-0.000006
-0.000001,-0.000009
0.000006,-0.000006
0.000009,0.000000
0.000006,0.000007
-0.000002,0.000009
-0.000009,0.000005
-0.000010,-0.000005
-0.000001,-0.000011
0.000009,-0.000008
0.000011,0.000004
0.000003,0.000012
-0.000008,0.000009
-0.000012,-0.000003
-0.000004,-0.000012
0.000008,-0.000009
0.000012,0.000002
0.000004,0.000012
-0.000008,0.000010
-0.000013,-0.000002
-0.000004,-0.000013
0.000009,-0.000011
0.000014,0.000003
0.000005,0.000014
-0.000010,0.000012
-0.000017,-0.000003
-0.000007,-0.000017
0.000012,-0.000015
0.000020,0.000003
0.000008,0.000019
-0.000012,0.000017
-0.000022,-0.000002
-0.000009,-0.000020
0.000012,-0.000018
0.000022,0.000001
0.000010,0.000019
-0.000010,0.000018
-0.000020,0.000001
-0.000011,-0.000016
0.000007,-0.000016
0.000016,-0.000003
0.000010,0.000010
-0.000002,0.000013
-0.000010,0.000005
-0.000009,-0.000004
-0.000003,-0.000008
0.000004,-0.000007
0.000008,-0.000002
0.000007,0.000004
0.000001,0.000008
-0.000006,0.000007
-0.000010,-0.000001
-0.000005,-0.000009
0.000005,-0.000010
0.000011,-0.000001
0.000007,0.000009
-0.000004,0.000011
-0.000011,0.000003
-0.000008,-0.000008
0.000003,-0.000011
0.000011,-0.000003
0.000008,0.000008
-0.000003,0.000011
-0.000012,0.000003
-0.000009,-0.000009
0.000003,-0.000012
0.000013,-0.000003
0.000010,0.000010
-0.000004,0.000014
-0.000015,0.000004
-0.000012,-0.000011
0.000004,-0.000016
0.000017,-0.000005
0.000014,0.000012
-0.000004,0.000018
-0.000018,0.000007
-0.000015,-0.000012
0.000003,-0.000020
0.000018,-0.000008
0.000016,0.000011
-0.000001,0.000019
-0.000016,0.000009
-0.000015,-0.000008
-0.000002,-0.000016
0.000011,-0.000009
0.000013,0.000003
0.000005,0.000011
-0.000005,0.000010
-0.000010,0.000002
-0.000008,-0.000005
-0.000002,-0.000009
0.000006,-0.000008
0.000010,-0.000000
0.000007,0.000009
-0.000003,0.000012
-0.000012,0.000005
-0.000011,-0.000008
0.000001,-0.000014
0.000013,-0.000007
0.000013,0.000007
0.000001,0.000015
-0.000013,0.000008
-0.000013,-0.000007
-0.000001,-0.000015
0.000012,-0.000008
0.000013,0.000007
0.000001,0.000014
-0.000012,0.000008
-0.000013,-0.000007
-0.000001,-0.000015
0.000013,-0.000008
0.000014,0.000007
0.000001,0.000016
-0.000014,0.000009
-0.000015,-0.000007
-0.000001,-0.000018
0.000015,-0.000011
0.000017,0.000008
0.000003,0.000019
-0.000016,0.000012
-0.000019,-0.000007
-0.000004,-0.000020
0.000015,-0.000014
0.000019,0.000006
0.000005,0.000019
-0.000013,0.000014
-0.000018,-0.000004
-0.000006,-0.000016
0.000009,-0.000013
0.000015,0.000000
0.000007,0.000011
-0.000004,0.000011
-0.000010,0.000003
-0.000008,-0.000005
-0.000002,-0.000008
0.000004,-0.000007
0.000008,-0.000001
0.000007,0.000005
0.000000,0.000009
-0.000008,0.000006
-0.000010,-0.000003
-0.000003,-0.000011
0.000007,-0.000009
0.000012,0.000001
0.000005,0.000011
-0.000007,0.000010
-0.000012,-0.000001
-0.000005,-0.000011
0.000007,-0.000010
0.000012,0.000001
0.000005,0.000011
-0.000007,0.000010
-0.000012,-0.000001
-0.000005,-0.000012
0.000008,-0.000011
0.000013,0.000001
0.000006,0.000013
-0.000009,0.000012
-0.000015,-0.000001
-0.000007,-0.000015
0.000009,-0.000014
0.000018,0.000001
0.000009,0.000016
-0.000010,0.000016
-0.000019,0.000000
-0.000010,-0.000017
0.000009,-0.000017
0.000019,-0.000001
0.000011,0.000015
-0.000007,0.000017
-0.000017,0.000003
-0.000011,-0.000012
0.000004,-0.000015
0.000013,-0.000004
0.000010,0.000007
0.000000,0.000011
-0.000007,0.000006
-0.000008,-0.000001
-0.000004,-0.000006
0.000001,-0.000007
0.000006,-0.000005
0.000008,0.000001
0.000005,0.000008
-0.000004,0.000009
-0.000011,0.000003
-0.000009,-0.000008
0.000002,-0.000012
0.000012,-0.000005
0.000011,0.000008
-0.000001,0.000014
-0.000012,0.000006
-0.000012,-0.000007
0.000001,-0.000014
0.000012,-0.000006
0.000011,0.000007
-0.000001,0.000014
-0.000012,0.000006
-0.000011,-0.000008
0.000001,-0.000014
0.000013,-0.000006
0.000012,0.000008
-0.000001,0.000016
-0.000015,0.000007
-0.000014,-0.000010
0.000001,-0.000018
0.000017,-0.000008
0.000017,0.000011
-0.000001,0.000021
-0.000019,0.000010
-0.000019,-0.000011
0.000000,-0.000022
0.000019,-0.000011
0.000019,0.000010
0.000001,0.000022
-0.000017,0.000012
-0.000018,-0.000008
-0.000003,-0.000019
0.000013,-0.000012
0.000016,0.000004
0.000005,0.000014
-0.000007,0.000011
-0.000011,0.000000
-0.000007,-0.000007
0.000001,-0.000009
0.000007,-0.000005
0.000008,0.000001
0.000005,0.000007
-0.000002,0.000009
-0.000009,0.000004
-0.000009,-0.000005
-0.000002,-0.000011
0.000009,-0.000008
0.000012,0.000003
0.000004,0.000012
-0.000009,0.000010
-0.000013,-0.000002
-0.000005,-0.000012
0.000008,-0.000011
0.000013,0.000002
0.000005,0.000013
-0.000008,0.000011
-0.000014,-0.000002
-0.000006,-0.000013
0.000009,-0.000012
0.000015,0.000002
0.000006,0.000015
-0.000010,0.000013
-0.000017,-0.000002
-0.000007,-0.000017
0.000011,-0.000015
0.000020,0.000002
0.000009,0.000019
-0.000012,0.000018
-0.000022,-0.000002
-0.000010,-0.000020
0.000012,-0.000019
0.000022,0.000001
0.000011,0.000019
-0.000010,0.000019
-0.000020,0.000001
-0.000011,-0.000016
0.000006,-0.000017
0.000016,-0.000004
0.000011,0.000010
-0.000002,0.000014
-0.000010,0.000006
-0.000010,-0.000004
-0.000004,-0.000009
0.000004,-0.000009
0.000009,-0.000003
0.000009,0.000005
0.000002,0.000010
-0.000008,0.000008
-0.000012,-0.000001
-0.000006,-0.000011
0.000006,-0.000012
0.000014,-0.000001
0.000008,0.000011
-0.000005,0.000013
-0.000014,0.000002
-0.000009,-0.000011
0.000005,-0.000013
0.000014,-0.000002
0.000009,0.000011
-0.000005,0.000013
-0.000014,0.000002
-0.000009,-0.000011
0.000005,-0.000014
0.000015,-0.000002
0.000010,0.000012
-0.000006,0.000016
-0.000017,0.000003
-0.000012,-0.000014
0.000006,-0.000018
0.000020,-0.000004
0.000014,0.000016
-0.000006,0.000021
-0.000021,0.000005
-0.000016,-0.000016
0.000006,-0.000022
0.000022,-0.000006
0.000017,0.000015
-0.000004,0.000021
-0.000019,0.000008
-0.000016,-0.000011
0.000001,-0.000018
0.000014,-0.000008
0.000013,0.000006
0.000003,0.000013
-0.000007,0.000009
-0.000010,0.000001
-0.000007,-0.000006
-0.000001,-0.000009
0.000006,-0.000008
0.000010,-0.000001
0.000008,0.000008
-0.000002,0.000013
-0.000013,0.000007
-0.000014,-0.000008
-0.000001,-0.000017
0.000014,-0.000010
0.000017,0.000007
0.000003,0.000018
-0.000015,0.000012
-0.000018,-0.000007
-0.000003,-0.000019
0.000015,-0.000012
0.000018,0.000007
0.000003,0.000019
-0.000015,0.000012
-0.000018,-0.000007
-0.000003,-0.000020
0.000016,-0.000012
0.000019,0.000008
0.000002,0.000022
-0.000018,0.000013
-0.000022,-0.000010
-0.000002,-0.000025
0.000021,-0.000015
0.000024,0.000011
0.000003,0.000028
-0.000023,0.000017
-0.000027,-0.000011
-0.000004,-0.000029
0.000023,-0.000019
0.000028,0.000010
0.000006,0.000029
-0.000021,0.000019
-0.000026,-0.000008
-0.000007,-0.000025
0.000016,-0.000018
0.000022,0.000003
0.000009,0.000019
-0.000009,0.000016
-0.000016,0.000002
-0.000010,-0.000010
0.000001,-0.000013
0.000009,-0.000007
0.000011,0.000002
0.000006,0.000009
-0.000003,0.000011
-0.000011,0.000005
-0.000012,-0.000006
-0.000002,-0.000014
0.000011,-0.000010
0.000015,0.000004
0.000005,0.000015
-0.000011,0.000012
-0.000016,-0.000003
-0.000006,-0.000016
0.000011,-0.000013
0.000017,0.000003
0.000006,0.000016
-0.000011,0.000013
-0.000017,-0.000004
-0.000006,-0.000017
0.000013,-0.000014
0.000019,0.000004
0.000006,0.000019
-0.000014,0.000016
-0.000022,-0.000004
-0.000008,-0.000022
0.000016,-0.000019
0.000025,0.000004
0.000010,0.000025
-0.000017,0.000022
-0.000029,-0.000003
-0.000013,-0.000026
0.000016,-0.000025
0.000030,0.000001
0.000014,0.000026
-0.000014,0.000025
-0.000028,0.000001
-0.000015,-0.000022
0.000009,-0.000023
0.000022,-0.000004
0.000014,0.000015
-0.000003,0.000018
-0.000014,0.000007
-0.000013,-0.000006
-0.000004,-0.000011
0.000005,-0.000009
0.000010,-0.000003
0.000010,0.000004
0.000004,0.000011
-0.000007,0.000011
-0.000014,0.000002
-0.000010,-0.000011
0.000004,-0.000016
0.000016,-0.000006
0.000014,0.000011
-0.000002,0.000018
-0.000017,0.000008
-0.000016,-0.000010
0.000001,-0.000019
0.000017,-0.000009
0.000017,0.000010
-0.000000,0.000020
-0.000018,0.000010
-0.000018,-0.000011
0.000000,-0.000022
0.000020,-0.000011
0.000020,0.000012
-0.000001,0.000025
-0.000024,0.000013
-0.000024,-0.000015
0.000001,-0.000030
0.000028,-0.000015
0.000029,0.000018
-0.000001,0.000036
-0.000032,0.000018
-0.000033,-0.000019
-0.000000,-0.000039
0.000034,-0.000021
0.000035,0.000019
0.000002,0.000040
-0.000032,0.000022
-0.000034,-0.000015
-0.000005,-0.000035
0.000026,-0.000022
0.000030,0.000009
0.000009,0.000027
-0.000015,0.000020
-0.000023,-0.000000
-0.000012,-0.000016
0.000004,-0.000018
0.000014,-0.000009
0.000016,0.000004
0.000008,0.000015
-0.000006,0.000016
-0.000018,0.000006
-0.000016,-0.000011
-0.000000,-0.000021
0.000018,-0.000013
0.000022,0.000009
0.000004,0.000024
-0.000019,0.000017
-0.000024,-0.000007
-0.000006,-0.000025
0.000018,-0.000018
0.000025,0.000007
0.000007,0.000026
-0.000019,0.000019
-0.000026,-0.000007
-0.000007,-0.000027
0.000021,-0.000021
0.000029,0.000008
0.000008,0.000031
-0.000024,0.000024
-0.000034,-0.000009
-0.000010,-0.000036
0.000028,-0.000028
0.000041,0.000010
0.000013,0.000042
-0.000031,0.000034
-0.000046,-0.000009
-0.000016,-0.000045
0.000031,-0.000038
0.000049,0.000007
0.000019,0.000045
-0.000028,0.000039
-0.000047,-0.000003
-0.000022,-0.000040
0.000020,-0.000038
0.000040,-0.000003
0.000023,0.000029
-0.000009,0.000033
-0.000029,0.000011
-0.000023,-0.000015
-0.000003,-0.000025
0.000015,-0.000018
0.000023,-0.000000
0.000015,0.000017
-0.000003,0.000023
-0.000021,0.000013
-0.000025,-0.000009
-0.000007,-0.000027
0.000019,-0.000023
0.000031,0.000004
0.000014,0.000029
-0.000018,0.000028
-0.000034,-0.000001
-0.000017,-0.000030
0.000017,-0.000030
0.000035,-0.000000
0.000018,0.000031
-0.000018,0.000032
-0.000037,0.000001
-0.000020,-0.000033
0.000019,-0.000035
0.000042,-0.000001
0.000024,0.000038
-0.000021,0.000042
-0.000050,0.000003
-0.000030,-0.000044
0.000023,-0.000051
0.000059,-0.000007
0.000038,0.000050
-0.000024,0.000061
-0.000067,0.000011
-0.000045,-0.000053
0.000023,-0.000068
0.000071,-0.000016
0.000050,0.000052
-0.000018,0.000069
-0.000067,0.000020
-0.000051,-0.000045
0.000010,-0.000064
0.000056,-0.000025
0.000047,0.000030
0.000001,0.000051
-0.000037,0.000028
-0.000040,-0.000012
-0.000014,-0.000034
0.000015,-0.000029
0.000029,-0.000008
0.000026,0.000015
0.000007,0.000029
-0.000019,0.000026
-0.000035,0.000002
-0.000024,-0.000028
0.000010,-0.000039
0.000040,-0.000015
0.000036,0.000027
-0.000004,0.000047
-0.000044,0.000022
-0.000042,-0.000027
0.000002,-0.000052
0.000047,-0.000025
0.000047,0.000029
-0.000002,0.000057
-0.000052,0.000028
-0.000053,-0.000033
0.000003,-0.000066
0.000062,-0.000032
0.000063,0.000040
-0.000004,0.000080
-0.000076,0.000040
-0.000078,-0.000049
0.000003,-0.000098
0.000092,-0.000051
0.000096,0.000057
0.000000,0.000117
-0.000106,0.000063
-0.000112,-0.000061
-0.000006,-0.000131
0.000111,-0.000074
0.000122,0.000057
0.000014,0.000133
-0.000105,0.000080
-0.000120,-0.000046
-0.000023,-0.000121
0.000085,-0.000079
0.000105,0.000027
0.000031,0.000095
-0.000057,0.000070
-0.000080,-0.000008
-0.000032,-0.000063
0.000032,-0.000051
0.000051,0.000003
0.000014,0.000041
-0.000034,0.000020
-0.000028,-0.000037
0.000043,-0.000052
0.000099,0.000032
0.000023,0.000153
-0.000179,0.000135
-0.000288,-0.000125
-0.000050,-0.000427
0.000462,-0.000346
0.000701,0.000295
0.000129,0.000980
-0.001002,0.000776
-0.001489,-0.000601
-0.000288,-0.001993
0.001958,-0.001553
0.002861,0.001123
0.000569,0.003704
-0.003527,0.002843
-0.005071,-0.001946
-0.001027,-0.006380
0.005904,-0.004829
0.008365,0.003140
0.001726,0.010243
-0.009220,0.007659
-0.012889,-0.004724
-0.002719,-0.015367
0.013451,-0.011368
0.018583,0.006624
0.004023,0.021567
-0.018345,0.015812
-0.025090,-0.008659
-0.005594,-0.028331
0.023402,-0.020623
0.031743,0.010551
0.007313,0.034858
-0.027941,0.025241
-0.037666,-0.011987
-0.008997,-0.040210
0.031255,-0.029030
0.041982,0.012696
0.010438,0.043563
-0.032811,0.031452
-0.019425,0.005598
-0.014126,-0.013248
0.003945,-0.018129
0.016813,-0.005725
0.013013,0.010880
-0.002364,0.015962
-0.014052,0.006009
-0.011781,-0.008314
0.000825,-0.013536
0.011182,-0.006041
0.010308,0.005851
0.000499,0.010972
-0.008296,0.005771
-0.008509,-0.003610
-0.001343,-0.008309
0.005725,-0.005051
0.006616,0.001918
0.001740,0.005918
-0.003593,0.004129
-0.004766,-0.000719
-0.001698,-0.003868
0.002065,-0.003062
0.003217,0.000083
0.001446,0.002375
-0.001030,0.002138
-0.001987,0.000242
-0.001060,-0.001302
0.000456,-0.001336
0.001158,-0.000280
0.000728,0.000682
-0.000132,0.000807
-0.000596,0.000268
-0.000429,-0.000286
0.000020,-0.000412
0.000298,-0.000165
0.000253,0.000126
0.000043,0.000220
-0.000107,0.000124
-0.000110,-0.000011
-0.000028,-0.000070
0.000042,-0.000046
0.000058,0.000004
0.000038,0.000034
0.000016,0.000039
0.000001,0.000033
-0.000008,0.000024
-0.000012,0.000009
-0.000004,-0.000007
0.000017,-0.000013
0.000037,0.000002
0.000036,0.000030
0.000011,0.000047
-0.000020,0.000035
-0.000029,-0.000001
-0.000001,-0.000030
0.000042,-0.000023
0.000061,0.000020
0.000033,0.000064
-0.000023,0.000064
-0.000058,0.000013
-0.000032,-0.000048
0.000040,-0.000061
0.000093,-0.000004
0.000073,0.000077
-0.000011,0.000105
-0.000084,0.000048
-0.000076,-0.000049
0.000012,-0.000097
0.000103,-0.000048
0.000112,0.000056
0.000030,0.000121
-0.000068,0.000088
-0.000095,-0.000009
-0.000032,-0.000081
0.000058,-0.000071
0.000096,0.000002
0.000062,0.000068
-0.000001,0.000078
-0.000040,0.000040
-0.000037,-0.000002
-0.000012,-0.000023
0.000011,-0.000025
0.000031,-0.000019
0.000050,-0.000001
0.000054,0.000033
0.000025,0.000068
-0.000030,0.000066
-0.000067,0.000014
-0.000044,-0.000055
0.000032,-0.000078
0.000099,-0.000024
0.000092,0.000065
0.000012,0.000110
-0.000072,0.000069
-0.000085,-0.000024
-0.000015,-0.000085
0.000073,-0.000061
0.000100,0.000023
0.000046,0.000087
-0.000033,0.000078
-0.000065,0.000010
-0.000027,-0.000049
0.000038,-0.000047
0.000067,0.000006
0.000037,0.000053
-0.000013,0.000050
-0.000033,0.000007
-0.000005,-0.000027
0.000035,-0.000018
0.000044,0.000021
0.000013,0.000045
-0.000022,0.000028
-0.000023,-0.000012
0.000013,-0.000031
0.000047,-0.000008
0.000044,0.000034
0.000005,0.000051
-0.000030,0.000026
-0.000026,-0.000017
0.000013,-0.000035
0.000048,-0.000011
0.000046,0.000029
0.000011,0.000048
-0.000022,0.000030
-0.000023,-0.000006
0.000004,-0.000025
0.000033,-0.000012
0.000037,0.000015
0.000018,0.000031
-0.000003,0.000025
-0.000009,0.000007
0.000001,-0.000005
0.000013,-0.000004
0.000018,0.000004
0.000016,0.000010
0.000014,0.000012
0.000012,0.000014
0.000007,0.000015
0.000000,0.000012
-0.000002,0.000002
0.000007,-0.000007
0.000021,-0.000005
0.000028,0.000010
0.000019,0.000025
-0.000001,0.000027
-0.000013,0.000010
-0.000006,-0.000011
0.000016,-0.000017
0.000034,-0.000001
0.000030,0.000023
0.000008,0.000033
-0.000013,0.000020
-0.000014,-0.000004
0.000006,-0.000019
0.000028,-0.000010
0.000034,0.000013
0.000019,0.000030
-0.000005,0.000027
-0.000015,0.000006
-0.000004,-0.000015
0.000020,-0.000017
0.000036,0.000002
0.000029,0.000027
0.000003,0.000035
-0.000020,0.000017
-0.000016,-0.000014
0.000012,-0.000029
0.000042,-0.000012
0.000045,0.000025
0.000013,0.000048
-0.000025,0.000034
-0.000034,-0.000008
-0.000003,-0.000040
0.000041,-0.000031
0.000059,0.000012
0.000033,0.000050
-0.000013,0.000049
-0.000037,0.000011
-0.000020,-0.000028
0.000019,-0.000036
0.000045,-0.000010
0.000041,0.000022
0.000016,0.000036
-0.000006,0.000027
-0.000012,0.000009
-0.000007,-0.000004
0.000001,-0.000012
0.000014,-0.000015
0.000030,-0.000009
0.000039,0.000010
0.000028,0.000035
-0.000004,0.000042
-0.000032,0.000019
-0.000029,-0.000023
0.000009,-0.000046
0.000053,-0.000026
0.000062,0.000023
0.000025,0.000059
-0.000026,0.000049
-0.000046,0.000000
-0.000017,-0.000043
0.000034,-0.000043
0.000061,-0.000001
0.000041,0.000042
-0.000003,0.000049
-0.000031,0.000017
-0.000019,-0.000021
0.000016,-0.000030
0.000039,-0.000006
0.000031,0.000023
0.000004,0.000029
-0.000011,0.000010
-0.000002,-0.000011
0.000019,-0.000011
0.000027,0.000007
0.000013,0.000022
-0.000005,0.000015
-0.000007,-0.000005
0.000011,-0.000016
0.000030,-0.000005
0.000029,0.000019
0.000007,0.000029
-0.000014,0.000014
-0.000012,-0.000011
0.000012,-0.000022
0.000033,-0.000008
0.000032,0.000017
0.000011,0.000030
-0.000011,0.000018
-0.000012,-0.000005
0.000006,-0.000017
0.000024,-0.000010
0.000027,0.000008
0.000015,0.000019
0.000002,0.000015
-0.000001,0.000004
0.000004,-0.000003
0.000010,-0.000002
0.000012,0.000001
0.000013,0.000002
0.000014,0.000003
0.000016,0.000007
0.000012,0.000013
0.000002,0.000013
-0.000005,0.000003
0.000001,-0.000011
0.000017,-0.000014
0.000030,-0.000000
0.000026,0.000019
0.000005,0.000027
-0.000013,0.000013
-0.000012,-0.000011
0.000010,-0.000023
0.000032,-0.000012
0.000035,0.000014
0.000015,0.000030
-0.000009,0.000022
-0.000016,-0.000002
-0.000000,-0.000020
0.000023,-0.000017
0.000033,0.000002
0.000023,0.000021
0.000003,0.000023
-0.000010,0.000008
-0.000005,-0.000010
0.000012,-0.000016
0.000026,-0.000006
0.000026,0.000012
0.000011,0.000021
-0.000005,0.000014
-0.000008,-0.000003
0.000005,-0.000016
0.000024,-0.000013
0.000031,0.000006
0.000019,0.000024
